order_id,checkout_ts,store_id,category,zone_id,origin_lat,origin_lon,dest_lat,dest_lon,distance_km,store_notify_ts,courier_notify_ts,courier_arrive_pos_ts,pickup_ts,deliver_ts
ord_003622,2026-07-19 08:46:00-03:00,store_040,food,zone_4,-34.60628480811277,-58.404067264041345,-34.55922608601596,-58.367487509883205,6.213,2026-07-19 08:50:28.651265604-03:00,2026-07-19 08:54:02.511748002-03:00,2026-07-19 09:13:10.926484044-03:00,2026-07-19 09:15:51.233671956-03:00,2026-07-19 09:41:23.962911084-03:00
ord_000458,2026-07-19 09:09:00-03:00,store_010,grocery,zone_3,-34.61292019757674,-58.460199426647286,-34.61704679938891,-58.46882542143361,0.913,2026-07-19 09:13:58.131137238-03:00,2026-07-19 09:16:01.122378240-03:00,2026-07-19 09:24:37.874277972-03:00,2026-07-19 09:27:04.611267852-03:00,2026-07-19 09:33:36.962198916-03:00
ord_008059,2026-07-19 09:43:00-03:00,store_064,grocery,zone_4,-34.58652816799994,-58.418446377862594,-34.55707686144121,-58.47470838324466,6.104,2026-07-19 09:45:11.649768150-03:00,2026-07-19 09:46:45.806425596-03:00,2026-07-19 10:04:09.245192706-03:00,2026-07-19 10:06:24.265495650-03:00,2026-07-19 10:28:20.612913858-03:00
ord_006530,2026-07-19 10:17:00-03:00,store_048,food,zone_6,-34.5817504496025,-58.46655761419606,-34.555387506398766,-58.46823776777382,2.935,2026-07-19 10:19:48.601856400-03:00,2026-07-19 10:20:17.982220602-03:00,2026-07-19 10:36:21.496498260-03:00,2026-07-19 10:54:49.551753042-03:00,2026-07-19 11:12:00.660220362-03:00
ord_000498,2026-07-19 11:43:00-03:00,store_046,food,zone_3,-34.61125216209698,-58.43711804239673,-34.64902353273991,-58.4351764322896,4.204,2026-07-19 11:45:33.278610708-03:00,2026-07-19 11:48:08.594770230-03:00,2026-07-19 12:02:17.741392146-03:00,2026-07-19 12:17:24.349573986-03:00,2026-07-19 12:35:52.415408088-03:00
ord_008407,2026-07-19 12:18:00-03:00,store_030,grocery,zone_7,-34.575523784409214,-58.42074908232163,-34.5843281239139,-58.43807217938799,1.864,2026-07-19 12:22:00.959664876-03:00,2026-07-19 12:24:26.259032448-03:00,2026-07-19 12:37:23.809983414-03:00,2026-07-19 12:38:11.633219844-03:00,2026-07-19 12:52:04.361616990-03:00
ord_009773,2026-07-19 13:35:00-03:00,store_078,food,zone_5,-34.59429678476587,-58.385490700142704,-34.60670924057453,-58.398765932900616,1.839,2026-07-19 13:42:02.788176054-03:00,2026-07-19 13:43:24.522098856-03:00,2026-07-19 13:57:26.090063988-03:00,2026-07-19 14:02:17.948404986-03:00,2026-07-19 14:22:19.031460858-03:00
ord_008060,2026-07-19 17:55:00-03:00,store_056,food,zone_5,-34.60410842244617,-58.355387302278615,-34.56336802990648,-58.467180488768136,11.192,2026-07-19 18:00:26.617115754-03:00,2026-07-19 18:02:51.768945438-03:00,2026-07-19 18:29:42.566086374-03:00,2026-07-19 18:30:46.060744314-03:00,2026-07-19 19:09:11.707618398-03:00
ord_001664,2026-07-19 18:11:00-03:00,store_026,grocery,zone_4,-34.603327899627295,-58.421583004721306,-34.60454818721646,-58.45201648410087,2.789,2026-07-19 18:15:52.557696450-03:00,2026-07-19 18:17:57.167737524-03:00,2026-07-19 18:34:36.446305386-03:00,2026-07-19 18:35:47.039470284-03:00,2026-07-19 18:47:53.822043540-03:00
ord_004667,2026-07-19 18:50:00-03:00,store_055,grocery,zone_6,-34.5719270968978,-58.477035496766135,-34.63798418784749,-58.36137017159803,12.0,2026-07-19 18:53:22.129596342-03:00,2026-07-19 18:55:30.384297480-03:00,2026-07-19 19:28:23.974280298-03:00,2026-07-19 19:30:12.593439144-03:00,2026-07-19 20:11:52.397906244-03:00
ord_001597,2026-07-19 18:59:00-03:00,store_053,pharmacy,zone_4,-34.583514914340796,-58.434906925410466,-34.57625538179457,-58.42930466521339,0.956,2026-07-19 19:02:52.613429184-03:00,2026-07-19 19:05:18.378377106-03:00,2026-07-19 19:20:38.406375294-03:00,2026-07-19 19:21:53.529936827-03:00,2026-07-19 19:31:50.491848011-03:00
ord_004323,2026-07-19 19:29:00-03:00,store_064,food,zone_4,-34.58652816799994,-58.418446377862594,-34.56812723589252,-58.35628083922998,6.048,2026-07-19 19:32:22.827397776-03:00,2026-07-19 19:33:34.469918388-03:00,2026-07-19 20:03:38.485271502-03:00,2026-07-19 20:10:32.041652682-03:00,2026-07-19 20:48:08.650438026-03:00
ord_001306,2026-07-19 19:57:00-03:00,store_027,food,zone_0,-34.645619623421275,-58.44460859696013,-34.61537905458515,-58.44813175145017,3.378,2026-07-19 20:00:37.984680234-03:00,2026-07-19 20:02:29.699965722-03:00,2026-07-19 20:27:59.517281916-03:00,2026-07-19 20:28:50.668794714-03:00,2026-07-19 20:48:45.730518744-03:00
ord_000187,2026-07-19 19:59:00-03:00,store_007,food,zone_7,-34.5713935694723,-58.41995596006732,-34.60607111963378,-58.41595398207485,3.873,2026-07-19 20:00:25.240189626-03:00,2026-07-19 20:00:37.240189626-03:00,2026-07-19 20:18:53.862182058-03:00,2026-07-19 20:50:10.147722504-03:00,2026-07-19 21:16:05.165346048-03:00
ord_008372,2026-07-19 20:14:00-03:00,store_022,food,zone_6,-34.55293019756051,-58.44543690501026,-34.58749810621953,-58.35273651749159,9.318,2026-07-19 20:17:38.599710774-03:00,2026-07-19 20:22:01.604204940-03:00,2026-07-19 20:58:00.905554746-03:00,2026-07-19 21:02:11.937657078-03:00,2026-07-19 21:53:23.592748152-03:00
ord_002496,2026-07-19 21:41:00-03:00,store_064,grocery,zone_4,-34.58652816799994,-58.418446377862594,-34.56550817614041,-58.368041013387874,5.173,2026-07-19 21:43:14.551641594-03:00,2026-07-19 21:46:02.170726320-03:00,2026-07-19 22:14:58.787275398-03:00,2026-07-19 22:16:30.252544626-03:00,2026-07-19 22:45:29.924079684-03:00
ord_003248,2026-07-19 23:27:00-03:00,store_025,pharmacy,zone_2,-34.6305361292148,-58.38680427540933,-34.57250300508935,-58.458294157604826,9.19,2026-07-19 23:28:45.981686844-03:00,2026-07-19 23:29:46.300345368-03:00,2026-07-19 23:53:17.542507860-03:00,2026-07-19 23:54:19.864615212-03:00,2026-07-20 00:32:02.276825088-03:00
ord_009784,2026-07-19 23:53:00-03:00,store_077,pharmacy,zone_4,-34.583808348527306,-58.394275057490056,-34.57125170878326,-58.450580744690605,5.341,2026-07-19 23:55:03.595826466-03:00,2026-07-19 23:58:07.917469494-03:00,2026-07-20 00:20:01.063624554-03:00,2026-07-20 00:21:44.973372240-03:00,2026-07-20 00:40:49.604214054-03:00
ord_002293,2026-07-20 00:45:00-03:00,store_003,food,zone_6,-34.58026319709406,-58.458293520412,-34.614384095365416,-58.44597807092907,3.958,2026-07-20 00:46:28.057665414-03:00,2026-07-20 00:48:16.205956224-03:00,2026-07-20 01:00:50.649311430-03:00,2026-07-20 01:16:42.858741288-03:00,2026-07-20 01:38:10.059913476-03:00
ord_006938,2026-07-20 01:07:00-03:00,store_076,pharmacy,zone_0,-34.62064062422333,-58.443439608100924,-34.64562981839971,-58.35287868194828,8.739,2026-07-20 01:09:54.291538668-03:00,2026-07-20 01:10:47.526284934-03:00,2026-07-20 01:34:10.303987914-03:00,2026-07-20 01:35:37.705931514-03:00,2026-07-20 02:07:15.912267486-03:00
ord_000529,2026-07-20 01:25:00-03:00,store_066,food,zone_3,-34.59407928392546,-58.436896030345466,-34.572141952945486,-58.36671216384052,6.873,2026-07-20 01:26:39.809496498-03:00,2026-07-20 01:28:25.961687586-03:00,2026-07-20 01:50:14.752715892-03:00,2026-07-20 01:52:06.939952560-03:00,2026-07-20 02:17:30.583784202-03:00
ord_007676,2026-07-20 03:09:00-03:00,store_026,pharmacy,zone_4,-34.603327899627295,-58.421583004721306,-34.64782278793714,-58.42752222560813,4.977,2026-07-20 03:12:52.696910802-03:00,2026-07-20 03:14:41.439400386-03:00,2026-07-20 03:34:02.096325144-03:00,2026-07-20 03:35:35.778187794-03:00,2026-07-20 03:57:35.581919562-03:00
ord_003315,2026-07-20 03:11:00-03:00,store_046,food,zone_3,-34.61125216209698,-58.43711804239673,-34.60486177167934,-58.39742681416663,3.701,2026-07-20 03:13:49.159885560-03:00,2026-07-20 03:15:54.292104984-03:00,2026-07-20 03:25:56.629193346-03:00,2026-07-20 03:36:05.195915532-03:00,2026-07-20 03:53:33.878882676-03:00
ord_006363,2026-07-20 04:21:00-03:00,store_012,grocery,zone_4,-34.58561348799193,-58.421999684175375,-34.56074203645097,-58.45431186886134,4.05,2026-07-20 04:24:36.317915418-03:00,2026-07-20 04:26:37.537432956-03:00,2026-07-20 04:41:28.917515796-03:00,2026-07-20 04:42:09.489285954-03:00,2026-07-20 04:58:48.090099924-03:00
ord_005289,2026-07-20 04:47:00-03:00,store_075,food,zone_2,-34.6218616107978,-58.39260878790483,-34.64499660500308,-58.388366641883756,2.602,2026-07-20 04:49:29.669788878-03:00,2026-07-20 04:51:20.100516840-03:00,2026-07-20 05:02:29.224161396-03:00,2026-07-20 05:11:24.367768584-03:00,2026-07-20 05:26:31.419401040-03:00
ord_000067,2026-07-20 05:30:00-03:00,store_025,food,zone_2,-34.6305361292148,-58.38680427540933,-34.58459331386711,-58.36025453170504,5.657,2026-07-20 05:32:22.202338668-03:00,2026-07-20 05:33:50.216974656-03:00,2026-07-20 05:51:45.374363700-03:00,2026-07-20 05:53:32.581322694-03:00,2026-07-20 06:19:30.920891406-03:00
ord_002743,2026-07-20 05:42:00-03:00,store_066,food,zone_3,-34.59407928392546,-58.436896030345466,-34.55641743971335,-58.37456977244497,7.078,2026-07-20 05:44:13.373600100-03:00,2026-07-20 05:49:53.416307640-03:00,2026-07-20 06:12:29.582791788-03:00,2026-07-20 06:18:12.274082634-03:00,2026-07-20 06:48:24.784818960-03:00
ord_006133,2026-07-20 05:57:00-03:00,store_005,food,zone_6,-34.55243776483632,-58.46829377809917,-34.588142806853725,-58.423460579710195,5.711,2026-07-20 06:00:14.048861274-03:00,2026-07-20 06:02:26.023670064-03:00,2026-07-20 06:20:17.929485762-03:00,2026-07-20 06:51:07.427374362-03:00,2026-07-20 07:13:57.645590118-03:00
ord_000897,2026-07-20 06:40:00-03:00,store_071,food,zone_5,-34.60914713562754,-58.36349909966083,-34.64252283121922,-58.43298762269079,7.362,2026-07-20 06:41:12.926565438-03:00,2026-07-20 06:44:27.520789326-03:00,2026-07-20 07:04:22.545086664-03:00,2026-07-20 07:05:37.242719820-03:00,2026-07-20 07:33:53.351798904-03:00
ord_007684,2026-07-20 09:12:00-03:00,store_070,food,zone_2,-34.628541532718046,-58.372582049854735,-34.61141657970216,-58.43708768194333,6.202,2026-07-20 09:16:21.281367984-03:00,2026-07-20 09:16:35.680102290-03:00,2026-07-20 09:37:47.819702328-03:00,2026-07-20 09:52:42.677779194-03:00,2026-07-20 10:21:42.434213970-03:00
ord_001629,2026-07-20 09:21:00-03:00,store_016,food,zone_4,-34.59454152129842,-58.432964360628056,-34.58478654217414,-58.35453565240237,7.261,2026-07-20 09:21:36.825769692-03:00,2026-07-20 09:24:11.755218798-03:00,2026-07-20 09:45:31.283928324-03:00,2026-07-20 09:46:42.051649362-03:00,2026-07-20 10:17:14.688117287-03:00
ord_001953,2026-07-20 09:45:00-03:00,store_005,grocery,zone_6,-34.55243776483632,-58.46829377809917,-34.5883943921578,-58.39953194662524,7.458,2026-07-20 09:47:13.047755904-03:00,2026-07-20 09:47:47.642205738-03:00,2026-07-20 10:13:47.533653198-03:00,2026-07-20 10:15:18.095731931-03:00,2026-07-20 10:46:34.325377817-03:00
ord_003757,2026-07-20 10:35:00-03:00,store_002,grocery,zone_8,-34.56414020800886,-58.37417734999342,-34.62085802444812,-58.44896093106465,9.308,2026-07-20 10:36:05.632062330-03:00,2026-07-20 10:39:33.936842604-03:00,2026-07-20 10:59:32.743766760-03:00,2026-07-20 11:00:34.064909754-03:00,2026-07-20 11:36:36.922445856-03:00
ord_000673,2026-07-20 10:52:00-03:00,store_027,food,zone_0,-34.645619623421275,-58.44460859696013,-34.605823036145864,-58.3702585031986,8.116,2026-07-20 10:52:39.748462236-03:00,2026-07-20 10:55:04.354665726-03:00,2026-07-20 11:15:20.827693164-03:00,2026-07-20 11:17:45.229934460-03:00,2026-07-20 11:43:57.224771364-03:00
ord_001180,2026-07-20 11:26:00-03:00,store_060,food,zone_7,-34.583159703820954,-58.41673441699104,-34.55366596942123,-58.472177026306596,6.044,2026-07-20 11:30:16.749249060-03:00,2026-07-20 11:30:29.872139700-03:00,2026-07-20 11:44:07.419283710-03:00,2026-07-20 11:56:43.735236630-03:00,2026-07-20 12:19:27.712660350-03:00
ord_005255,2026-07-20 11:35:00-03:00,store_049,food,zone_1,-34.63602475163907,-58.403606205616896,-34.585811976701656,-58.366754106098924,6.523,2026-07-20 11:36:22.490254002-03:00,2026-07-20 11:39:01.669873092-03:00,2026-07-20 11:58:13.839167940-03:00,2026-07-20 12:03:57.932810088-03:00,2026-07-20 12:26:31.781230919-03:00
ord_002576,2026-07-20 12:54:00-03:00,store_030,pharmacy,zone_7,-34.575523784409214,-58.42074908232163,-34.61560375493981,-58.41409078709954,4.498,2026-07-20 12:59:03.795716994-03:00,2026-07-20 13:01:10.911308604-03:00,2026-07-20 13:19:03.916475928-03:00,2026-07-20 13:20:25.192202148-03:00,2026-07-20 13:48:32.846474298-03:00
ord_007517,2026-07-20 13:13:00-03:00,store_028,food,zone_0,-34.63457105079324,-58.46746917492004,-34.633681005421494,-58.44033874717394,2.484,2026-07-20 13:14:58.540934886-03:00,2026-07-20 13:16:49.893306102-03:00,2026-07-20 13:35:40.288378398-03:00,2026-07-20 13:54:55.588712790-03:00,2026-07-20 14:09:52.182695586-03:00
ord_008219,2026-07-20 13:16:00-03:00,store_052,grocery,zone_7,-34.571307562249785,-58.40446205183895,-34.58384939937427,-58.39139119679664,1.838,2026-07-20 13:19:38.911605678-03:00,2026-07-20 13:21:16.702629270-03:00,2026-07-20 13:30:36.395412684-03:00,2026-07-20 13:31:38.543269668-03:00,2026-07-20 13:49:11.540681526-03:00
ord_007660,2026-07-20 14:21:00-03:00,store_079,food,zone_8,-34.571610179089355,-58.38007582605071,-34.621016906015086,-58.41875249018878,6.536,2026-07-20 14:25:00.041144406-03:00,2026-07-20 14:27:19.695660426-03:00,2026-07-20 14:52:06.684510408-03:00,2026-07-20 14:52:41.690449764-03:00,2026-07-20 15:26:40.382439834-03:00
ord_010352,2026-07-20 15:24:00-03:00,store_003,food,zone_6,-34.58026319709406,-58.458293520412,-34.62546463097823,-58.43361125088009,5.511,2026-07-20 15:25:44.011490742-03:00,2026-07-20 15:27:36.939669798-03:00,2026-07-20 15:50:24.585254874-03:00,2026-07-20 15:52:11.383334454-03:00,2026-07-20 16:16:08.161495182-03:00
ord_002540,2026-07-20 15:43:00-03:00,store_009,food,zone_4,-34.60496140621044,-58.41486417923656,-34.62763300540047,-58.43002254771806,2.877,2026-07-20 15:45:44.600692002-03:00,2026-07-20 15:48:37.672669080-03:00,2026-07-20 16:05:31.132732080-03:00,2026-07-20 16:29:00.166697280-03:00,2026-07-20 16:44:57.216795012-03:00
ord_003659,2026-07-20 16:18:00-03:00,store_022,grocery,zone_6,-34.55293019756051,-58.44543690501026,-34.59666689410483,-58.44100348386242,4.88,2026-07-20 16:21:54.827433204-03:00,2026-07-20 16:22:34.671283350-03:00,2026-07-20 16:39:53.888667318-03:00,2026-07-20 16:42:20.961676121-03:00,2026-07-20 17:03:56.902529999-03:00
ord_006830,2026-07-20 20:09:00-03:00,store_053,food,zone_4,-34.583514914340796,-58.434906925410466,-34.63351653081573,-58.35280618579491,9.347,2026-07-20 20:14:16.798729398-03:00,2026-07-20 20:15:34.695481152-03:00,2026-07-20 20:51:17.343880704-03:00,2026-07-20 20:52:16.066783056-03:00,2026-07-20 21:46:39.530036376-03:00
ord_006458,2026-07-20 21:09:00-03:00,store_063,grocery,zone_7,-34.573500114258394,-58.40567535319111,-34.592466992680485,-58.42066724912669,2.516,2026-07-20 21:11:27.170836200-03:00,2026-07-20 21:14:00.373031760-03:00,2026-07-20 21:30:28.450592676-03:00,2026-07-20 21:31:57.651178338-03:00,2026-07-20 21:49:54.376163826-03:00
ord_010389,2026-07-20 22:15:00-03:00,store_016,food,zone_4,-34.59454152129842,-58.432964360628056,-34.568111916234685,-58.47042328848941,4.516,2026-07-20 22:16:46.516709976-03:00,2026-07-20 22:19:59.726512236-03:00,2026-07-20 22:38:13.867912710-03:00,2026-07-20 22:39:11.772097290-03:00,2026-07-20 23:00:31.441762236-03:00
ord_005680,2026-07-20 22:27:00-03:00,store_024,grocery,zone_8,-34.57216165029262,-58.378762382484446,-34.63584924221948,-58.4297969301306,8.483,2026-07-20 22:31:07.485790098-03:00,2026-07-20 22:33:57.102413118-03:00,2026-07-20 22:53:48.310105872-03:00,2026-07-20 22:55:18.952550219-03:00,2026-07-20 23:28:30.095491691-03:00
ord_008212,2026-07-20 23:24:00-03:00,store_035,food,zone_2,-34.63105286409157,-58.36864014306799,-34.61868451337069,-58.35794566830794,1.688,2026-07-20 23:26:58.847607132-03:00,2026-07-20 23:29:26.352947340-03:00,2026-07-20 23:34:13.103732784-03:00,2026-07-20 23:56:29.727912270-03:00,2026-07-21 00:00:56.946853872-03:00
ord_003603,2026-07-21 00:27:00-03:00,store_078,grocery,zone_5,-34.59429678476587,-58.385490700142704,-34.55089202000389,-58.46817003126891,8.978,2026-07-21 00:29:15.064272708-03:00,2026-07-21 00:30:55.983101460-03:00,2026-07-21 00:54:57.431936394-03:00,2026-07-21 00:58:00.405967956-03:00,2026-07-21 01:33:34.313273076-03:00
ord_010011,2026-07-21 00:44:00-03:00,store_008,food,zone_0,-34.637188636732446,-58.45903466872563,-34.56408662467203,-58.445507983269664,8.222,2026-07-21 00:47:33.640272846-03:00,2026-07-21 00:49:17.659856316-03:00,2026-07-21 01:14:22.396039758-03:00,2026-07-21 01:15:57.090827916-03:00,2026-07-21 01:49:28.860501443-03:00
ord_000794,2026-07-21 00:58:00-03:00,store_059,grocery,zone_0,-34.638546992646404,-58.46924510001008,-34.6054029411121,-58.4243166988043,5.521,2026-07-21 01:03:29.644566360-03:00,2026-07-21 01:06:07.436830344-03:00,2026-07-21 01:31:54.300399894-03:00,2026-07-21 01:32:12.300399894-03:00,2026-07-21 01:53:14.456712816-03:00
ord_010405,2026-07-21 01:10:00-03:00,store_021,grocery,zone_5,-34.61454740318701,-58.389038072604606,-34.631627023681865,-58.37118201030169,2.505,2026-07-21 01:13:26.510113692-03:00,2026-07-21 01:15:36.123487452-03:00,2026-07-21 01:26:25.604395710-03:00,2026-07-21 01:27:30.591173136-03:00,2026-07-21 01:44:48.101301018-03:00
ord_004697,2026-07-21 02:00:00-03:00,store_071,grocery,zone_5,-34.60914713562754,-58.36349909966083,-34.58177028476928,-58.40164371708218,4.632,2026-07-21 02:03:07.672474932-03:00,2026-07-21 02:07:27.672069354-03:00,2026-07-21 02:26:31.049238360-03:00,2026-07-21 02:28:40.174977252-03:00,2026-07-21 02:49:24.876103572-03:00
ord_001298,2026-07-21 02:47:00-03:00,store_058,food,zone_2,-34.63602030018723,-58.37824442045746,-34.559922659708526,-58.42428535634869,9.453,2026-07-21 02:51:20.331744840-03:00,2026-07-21 02:54:13.614798906-03:00,2026-07-21 03:17:32.948045838-03:00,2026-07-21 03:19:28.598837646-03:00,2026-07-21 03:54:06.079706310-03:00
ord_009086,2026-07-21 03:58:00-03:00,store_013,food,zone_7,-34.56772383867291,-58.430467240607456,-34.56383880822437,-58.378992103347045,4.733,2026-07-21 04:02:55.941912894-03:00,2026-07-21 04:04:27.002716758-03:00,2026-07-21 04:19:17.917729104-03:00,2026-07-21 04:26:17.162250600-03:00,2026-07-21 04:49:28.580228286-03:00
ord_004530,2026-07-21 05:00:00-03:00,store_004,grocery,zone_0,-34.640582265211236,-58.4770474304926,-34.60859514945482,-58.37976843037202,9.585,2026-07-21 05:01:32.483589426-03:00,2026-07-21 05:03:08.982796680-03:00,2026-07-21 05:25:56.619255876-03:00,2026-07-21 05:27:49.181141016-03:00,2026-07-21 06:05:01.963411794-03:00
ord_009243,2026-07-21 05:05:00-03:00,store_052,food,zone_7,-34.571307562249785,-58.40446205183895,-34.5819411276563,-58.37300291584609,3.113,2026-07-21 05:07:24.998582118-03:00,2026-07-21 05:10:01.064032590-03:00,2026-07-21 05:20:54.035017326-03:00,2026-07-21 05:26:09.590217588-03:00,2026-07-21 05:40:31.466371632-03:00
ord_010115,2026-07-21 06:48:00-03:00,store_044,food,zone_6,-34.566774019860475,-58.47459015739795,-34.64183347964437,-58.379871969245244,12.0,2026-07-21 06:50:52.768317864-03:00,2026-07-21 06:52:33.069116724-03:00,2026-07-21 07:19:22.617121764-03:00,2026-07-21 07:21:25.222947954-03:00,2026-07-21 08:04:12.761255820-03:00
ord_003171,2026-07-21 08:55:00-03:00,store_073,pharmacy,zone_1,-34.62660605141346,-58.407975301339924,-34.569688874238985,-58.452453461943925,7.525,2026-07-21 08:57:02.423473680-03:00,2026-07-21 08:59:13.309862388-03:00,2026-07-21 09:29:19.338879432-03:00,2026-07-21 09:30:11.934144276-03:00,2026-07-21 09:59:33.128542422-03:00
ord_011124,2026-07-21 09:46:00-03:00,store_027,food,zone_0,-34.645619623421275,-58.44460859696013,-34.558108875135176,-58.35376170996609,12.0,2026-07-21 09:51:02.176587342-03:00,2026-07-21 09:53:15.523715700-03:00,2026-07-21 10:26:32.962026174-03:00,2026-07-21 10:28:29.890752384-03:00,2026-07-21 11:18:23.424944406-03:00
ord_000061,2026-07-21 11:01:00-03:00,store_047,grocery,zone_0,-34.62116718960697,-58.46121185544741,-34.640961773056056,-58.35490110277134,9.973,2026-07-21 11:03:20.685251652-03:00,2026-07-21 11:04:13.280975772-03:00,2026-07-21 11:25:27.020359278-03:00,2026-07-21 11:26:49.844341848-03:00,2026-07-21 12:04:44.754948594-03:00
ord_000361,2026-07-21 11:47:00-03:00,store_004,grocery,zone_0,-34.640582265211236,-58.4770474304926,-34.5784334364346,-58.41110926550006,9.175,2026-07-21 11:50:48.255059352-03:00,2026-07-21 11:54:05.011606656-03:00,2026-07-21 12:20:20.309608632-03:00,2026-07-21 12:22:11.918600472-03:00,2026-07-21 12:56:26.533634646-03:00
ord_004383,2026-07-21 11:48:00-03:00,store_055,food,zone_6,-34.5719270968978,-58.477035496766135,-34.588467931816275,-58.44306972838808,3.613,2026-07-21 11:49:59.422863006-03:00,2026-07-21 11:52:07.753624818-03:00,2026-07-21 12:09:43.376872830-03:00,2026-07-21 12:17:09.524817684-03:00,2026-07-21 12:36:59.986577508-03:00
ord_002194,2026-07-21 12:25:00-03:00,store_009,grocery,zone_4,-34.60496140621044,-58.41486417923656,-34.55416023210262,-58.419392259281366,5.664,2026-07-21 12:25:30-03:00,2026-07-21 12:25:42-03:00,2026-07-21 12:45:19.118465190-03:00,2026-07-21 12:47:20.517672660-03:00,2026-07-21 13:22:14.290496040-03:00
ord_009807,2026-07-21 13:09:00-03:00,store_071,grocery,zone_5,-34.60914713562754,-58.36349909966083,-34.60136291020556,-58.47531017503777,10.27,2026-07-21 13:10:08.383701366-03:00,2026-07-21 13:14:07.598480826-03:00,2026-07-21 13:50:42.836253108-03:00,2026-07-21 13:52:14.231278332-03:00,2026-07-21 14:43:25.531867596-03:00
ord_011220,2026-07-21 15:26:00-03:00,store_076,food,zone_0,-34.62064062422333,-58.443439608100924,-34.5913996208169,-58.384279380075135,6.316,2026-07-21 15:29:34.183126379-03:00,2026-07-21 15:31:36.544522757-03:00,2026-07-21 15:47:45.869446793-03:00,2026-07-21 16:04:41.854034435-03:00,2026-07-21 16:32:43.203207569-03:00
ord_004594,2026-07-21 15:50:00-03:00,store_025,grocery,zone_2,-34.6305361292148,-58.38680427540933,-34.5631165038551,-58.376991190012646,7.55,2026-07-21 15:52:05.060783904-03:00,2026-07-21 15:54:33.155197584-03:00,2026-07-21 16:13:33.484074096-03:00,2026-07-21 16:15:01.068347790-03:00,2026-07-21 16:41:36.986036838-03:00
ord_001780,2026-07-21 19:24:00-03:00,store_054,food,zone_7,-34.57948346213736,-58.403180986107415,-34.64970544202923,-58.455018146500976,9.136,2026-07-21 19:25:06.045401598-03:00,2026-07-21 19:26:06.816994782-03:00,2026-07-21 19:48:39.153884808-03:00,2026-07-21 19:50:50.692449276-03:00,2026-07-21 20:36:52.374303396-03:00
ord_002782,2026-07-21 19:54:00-03:00,store_010,food,zone_3,-34.61292019757674,-58.460199426647286,-34.576277942770105,-58.45193352620168,4.144,2026-07-21 19:58:25.208110302-03:00,2026-07-21 19:59:53.256944076-03:00,2026-07-21 20:21:59.353698456-03:00,2026-07-21 20:37:00.074534658-03:00,2026-07-21 20:57:58.176502560-03:00
ord_000060,2026-07-21 21:12:00-03:00,store_034,food,zone_3,-34.603044418872415,-58.4570195382179,-34.58476021675387,-58.455717466764646,2.037,2026-07-21 21:17:22.268576688-03:00,2026-07-21 21:19:02.107372680-03:00,2026-07-21 21:33:02.682224772-03:00,2026-07-21 21:46:06.638031180-03:00,2026-07-21 22:02:23.467047161-03:00
ord_011709,2026-07-21 21:17:00-03:00,store_043,food,zone_1,-34.61876333586179,-58.42594503771782,-34.625739546686205,-58.40775616192103,1.836,2026-07-21 21:17:30-03:00,2026-07-21 21:19:16.218285540-03:00,2026-07-21 21:33:29.914455066-03:00,2026-07-21 21:42:33.957135024-03:00,2026-07-21 21:59:03.679152690-03:00
ord_008844,2026-07-21 22:29:00-03:00,store_008,grocery,zone_0,-34.637188636732446,-58.45903466872563,-34.573227331107034,-58.44683588391495,7.199,2026-07-21 22:33:18.035259972-03:00,2026-07-21 22:36:35.338901184-03:00,2026-07-21 22:57:35.104775250-03:00,2026-07-21 22:59:07.721875128-03:00,2026-07-21 23:29:57.202489494-03:00
ord_001412,2026-07-21 23:03:00-03:00,store_059,grocery,zone_0,-34.638546992646404,-58.46924510001008,-34.61519227304551,-58.4622799419715,2.674,2026-07-21 23:05:13.191392658-03:00,2026-07-21 23:06:28.158103350-03:00,2026-07-21 23:18:53.973140154-03:00,2026-07-21 23:19:45.389418330-03:00,2026-07-21 23:33:17.697147414-03:00
ord_003691,2026-07-21 23:10:00-03:00,store_057,pharmacy,zone_4,-34.593125880404706,-58.41730055319742,-34.59922501352356,-58.41419463824928,0.735,2026-07-21 23:15:43.103739222-03:00,2026-07-21 23:17:42.291451560-03:00,2026-07-21 23:30:52.239930762-03:00,2026-07-21 23:33:35.173463586-03:00,2026-07-21 23:45:34.599388086-03:00
ord_001046,2026-07-22 02:02:00-03:00,store_074,food,zone_0,-34.64416972583109,-58.46588515365239,-34.571495034389116,-58.45669352766805,8.125,2026-07-22 02:04:26.985864864-03:00,2026-07-22 02:07:25.874016258-03:00,2026-07-22 02:27:37.226005116-03:00,2026-07-22 02:46:25.437800988-03:00,2026-07-22 03:19:44.874236964-03:00
ord_006709,2026-07-22 03:09:00-03:00,store_070,food,zone_2,-34.628541532718046,-58.372582049854735,-34.59562680639561,-58.43520368759431,6.8,2026-07-22 03:13:52.738137186-03:00,2026-07-22 03:17:02.432755554-03:00,2026-07-22 03:39:10.239525672-03:00,2026-07-22 03:40:05.528692566-03:00,2026-07-22 04:11:32.251266486-03:00
ord_002962,2026-07-22 03:52:00-03:00,store_048,grocery,zone_6,-34.5817504496025,-58.46655761419606,-34.626181633109525,-58.46584325834246,4.941,2026-07-22 03:53:57.114051756-03:00,2026-07-22 03:54:49.094794008-03:00,2026-07-22 04:15:57.137145468-03:00,2026-07-22 04:17:57.504182094-03:00,2026-07-22 04:41:09.011416236-03:00
